Series,Administrative,Population,Metro,cat.col,Date,TEPA,Station,latitude,longitude 
46,Municipalities,2773198,Yes,DCBMun,2013 Apr,KP,A,22.5883170262869,120.412755230086
25,Municipalities,2773198,Yes,DCBMun,2013 May,KP,A,22.5883170262869,120.412755230086
24,Municipalities,2773198,Yes,DCBMun,2013 Jun,KP,A,22.5883170262869,120.412755230086
19,Municipalities,2773198,Yes,DCBMun,2013 Jul,KP,A,22.5883170262869,120.412755230086
19,Municipalities,2773198,Yes,DCBMun,2013 Aug,KP,A,22.5883170262869,120.412755230086
39,Municipalities,2773198,Yes,DCBMun,2013 Sep,KP,A,22.5883170262869,120.412755230086
46,Municipalities,2773198,Yes,DCBMun,2013 Oct,KP,A,22.5883170262869,120.412755230086
61,Municipalities,2773198,Yes,DCBMun,2013 Nov,KP,A,22.5883170262869,120.412755230086
66,Municipalities,2773198,Yes,DCBMun,2013 Dec,KP,A,22.5883170262869,120.412755230086
54,Municipalities,2773198,Yes,DCBMun,2014 Jan,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2014 Feb,KP,A,22.5883170262869,120.412755230086
40,Municipalities,2773198,Yes,DCBMun,2014 Mar,KP,A,22.5883170262869,120.412755230086
30,Municipalities,2773198,Yes,DCBMun,2014 Apr,KP,A,22.5883170262869,120.412755230086
17,Municipalities,2773198,Yes,DCBMun,2014 May,KP,A,22.5883170262869,120.412755230086
10,Municipalities,2773198,Yes,DCBMun,2014 Jun,KP,A,22.5883170262869,120.412755230086
10,Municipalities,2773198,Yes,DCBMun,2014 Jul,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2014 Aug,KP,A,22.5883170262869,120.412755230086
12,Municipalities,2773198,Yes,DCBMun,2014 Sep,KP,A,22.5883170262869,120.412755230086
34,Municipalities,2773198,Yes,DCBMun,2014 Oct,KP,A,22.5883170262869,120.412755230086
39,Municipalities,2773198,Yes,DCBMun,2014 Nov,KP,A,22.5883170262869,120.412755230086
51,Municipalities,2773198,Yes,DCBMun,2014 Dec,KP,A,22.5883170262869,120.412755230086
47,Municipalities,2773198,Yes,DCBMun,2015 Jan,KP,A,22.5883170262869,120.412755230086
46,Municipalities,2773198,Yes,DCBMun,2015 Feb,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2015 Mar,KP,A,22.5883170262869,120.412755230086
26,Municipalities,2773198,Yes,DCBMun,2015 Apr,KP,A,22.5883170262869,120.412755230086
17,Municipalities,2773198,Yes,DCBMun,2015 May,KP,A,22.5883170262869,120.412755230086
11,Municipalities,2773198,Yes,DCBMun,2015 Jun,KP,A,22.5883170262869,120.412755230086
15,Municipalities,2773198,Yes,DCBMun,2015 Jul,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2015 Aug,KP,A,22.5883170262869,120.412755230086
26,Municipalities,2773198,Yes,DCBMun,2015 Sep,KP,A,22.5883170262869,120.412755230086
30,Municipalities,2773198,Yes,DCBMun,2015 Oct,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2015 Nov,KP,A,22.5883170262869,120.412755230086
43,Municipalities,2773198,Yes,DCBMun,2015 Dec,KP,A,22.5883170262869,120.412755230086
41,Municipalities,2773198,Yes,DCBMun,2016 Jan,KP,A,22.5883170262869,120.412755230086
43,Municipalities,2773198,Yes,DCBMun,2016 Feb,KP,A,22.5883170262869,120.412755230086
43,Municipalities,2773198,Yes,DCBMun,2016 Mar,KP,A,22.5883170262869,120.412755230086
24,Municipalities,2773198,Yes,DCBMun,2016 Apr,KP,A,22.5883170262869,120.412755230086
16,Municipalities,2773198,Yes,DCBMun,2016 May,KP,A,22.5883170262869,120.412755230086
8,Municipalities,2773198,Yes,DCBMun,2016 Jun,KP,A,22.5883170262869,120.412755230086
14,Municipalities,2773198,Yes,DCBMun,2016 Jul,KP,A,22.5883170262869,120.412755230086
17,Municipalities,2773198,Yes,DCBMun,2016 Aug,KP,A,22.5883170262869,120.412755230086
16,Municipalities,2773198,Yes,DCBMun,2016 Sep,KP,A,22.5883170262869,120.412755230086
24,Municipalities,2773198,Yes,DCBMun,2016 Oct,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2016 Nov,KP,A,22.5883170262869,120.412755230086
42,Municipalities,2773198,Yes,DCBMun,2016 Dec,KP,A,22.5883170262869,120.412755230086
38,Municipalities,2773198,Yes,DCBMun,2017 Jan,KP,A,22.5883170262869,120.412755230086
35,Municipalities,2773198,Yes,DCBMun,2017 Feb,KP,A,22.5883170262869,120.412755230086
33,Municipalities,2773198,Yes,DCBMun,2017 Mar,KP,A,22.5883170262869,120.412755230086
23,Municipalities,2773198,Yes,DCBMun,2017 Apr,KP,A,22.5883170262869,120.412755230086
18,Municipalities,2773198,Yes,DCBMun,2017 May,KP,A,22.5883170262869,120.412755230086
8,Municipalities,2773198,Yes,DCBMun,2017 Jun,KP,A,22.5883170262869,120.412755230086
13,Municipalities,2773198,Yes,DCBMun,2017 Jul,KP,A,22.5883170262869,120.412755230086
16,Municipalities,2773198,Yes,DCBMun,2017 Aug,KP,A,22.5883170262869,120.412755230086
23,Municipalities,2773198,Yes,DCBMun,2017 Sep,KP,A,22.5883170262869,120.412755230086
29,Municipalities,2773198,Yes,DCBMun,2017 Oct,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2017 Nov,KP,A,22.5883170262869,120.412755230086
38,Municipalities,2773198,Yes,DCBMun,2017 Dec,KP,A,22.5883170262869,120.412755230086
40,Municipalities,2773198,Yes,DCBMun,2018 Jan,KP,A,22.5883170262869,120.412755230086
39,Municipalities,2773198,Yes,DCBMun,2018 Feb,KP,A,22.5883170262869,120.412755230086
35,Municipalities,2773198,Yes,DCBMun,2018 Mar,KP,A,22.5883170262869,120.412755230086
27,Municipalities,2773198,Yes,DCBMun,2018 Apr,KP,A,22.5883170262869,120.412755230086
19,Municipalities,2773198,Yes,DCBMun,2018 May,KP,A,22.5883170262869,120.412755230086
14,Municipalities,2773198,Yes,DCBMun,2018 Jun,KP,A,22.5883170262869,120.412755230086
15,Municipalities,2773198,Yes,DCBMun,2018 Jul,KP,A,22.5883170262869,120.412755230086
12,Municipalities,2773198,Yes,DCBMun,2018 Aug,KP,A,22.5883170262869,120.412755230086
20,Municipalities,2773198,Yes,DCBMun,2018 Sep,KP,A,22.5883170262869,120.412755230086
35,Municipalities,2773198,Yes,DCBMun,2018 Oct,KP,A,22.5883170262869,120.412755230086
38,Municipalities,2773198,Yes,DCBMun,2018 Nov,KP,A,22.5883170262869,120.412755230086
37,Municipalities,2773198,Yes,DCBMun,2018 Dec,KP,A,22.5883170262869,120.412755230086
43,Municipalities,2773198,Yes,DCBMun,2019 Jan,KP,A,22.5883170262869,120.412755230086
29,Municipalities,2773198,Yes,DCBMun,2019 Feb,KP,A,22.5883170262869,120.412755230086
31,Municipalities,2773198,Yes,DCBMun,2019 Mar,KP,A,22.5883170262869,120.412755230086
28,Municipalities,2773198,Yes,DCBMun,2019 Apr,KP,A,22.5883170262869,120.412755230086
22,Municipalities,2773198,Yes,DCBMun,2019 May,KP,A,22.5883170262869,120.412755230086
11,Municipalities,2773198,Yes,DCBMun,2019 Jun,KP,A,22.5883170262869,120.412755230086
12,Municipalities,2773198,Yes,DCBMun,2019 Jul,KP,A,22.5883170262869,120.412755230086
13,Municipalities,2773198,Yes,DCBMun,2019 Aug,KP,A,22.5883170262869,120.412755230086
21,Municipalities,2773198,Yes,DCBMun,2019 Sep,KP,A,22.5883170262869,120.412755230086
29,Municipalities,2773198,Yes,DCBMun,2019 Oct,KP,A,22.5883170262869,120.412755230086
32,Municipalities,2773198,Yes,DCBMun,2019 Nov,KP,A,22.5883170262869,120.412755230086
63,Municipalities,2773198,Yes,DCCMun,2006 Jan,KP,T,24.2505182712461,120.733203769267
47,Municipalities,2773198,Yes,DCCMun,2006 Feb,KP,T,24.2505182712461,120.733203769267
52,Municipalities,2773198,Yes,DCCMun,2006 Mar,KP,T,24.2505182712461,120.733203769267
34,Municipalities,2773198,Yes,DCCMun,2006 Apr,KP,T,24.2505182712461,120.733203769267
29,Municipalities,2773198,Yes,DCCMun,2006 May,KP,T,24.2505182712461,120.733203769267
21,Municipalities,2773198,Yes,DCCMun,2006 Jun,KP,T,24.2505182712461,120.733203769267
22,Municipalities,2773198,Yes,DCCMun,2006 Jul,KP,T,24.2505182712461,120.733203769267
29,Municipalities,2773198,Yes,DCCMun,2006 Aug,KP,T,24.2505182712461,120.733203769267
40,Municipalities,2773198,Yes,DCCMun,2006 Sep,KP,T,24.2505182712461,120.733203769267
52,Municipalities,2773198,Yes,DCCMun,2006 Oct,KP,T,24.2505182712461,120.733203769267
50,Municipalities,2773198,Yes,DCCMun,2006 Nov,KP,T,24.2505182712461,120.733203769267
60,Municipalities,2773198,Yes,DCCMun,2006 Dec,KP,T,24.2505182712461,120.733203769267
63,Municipalities,2773198,Yes,DCCMun,2007 Jan,KP,T,24.2505182712461,120.733203769267
58,Municipalities,2773198,Yes,DCCMun,2007 Feb,KP,T,24.2505182712461,120.733203769267
NA,Municipalities,2773198,Yes,DCCMun,2007 Mar,KP,T,24.2505182712461,120.733203769267
42,Municipalities,2773198,Yes,DCCMun,2007 Apr,KP,T,24.2505182712461,120.733203769267
NA,Municipalities,2773198,Yes,DCCMun,2007 May,KP,T,24.2505182712461,120.733203769267
26,Municipalities,2773198,Yes,DCCMun,2007 Jun,KP,T,24.2505182712461,120.733203769267
22,Municipalities,2773198,Yes,DCCMun,2007 Jul,KP,T,24.2505182712461,120.733203769267
26,Municipalities,2773198,Yes,DCCMun,2007 Aug,KP,T,24.2505182712461,120.733203769267
41,Municipalities,2773198,Yes,DCCMun,2007 Sep,KP,T,24.2505182712461,120.733203769267
57,Municipalities,2773198,Yes,DCCMun,2007 Oct,KP,T,24.2505182712461,120.733203769267
61,Municipalities,2773198,Yes,DCCMun,2007 Nov,KP,T,24.2505182712461,120.733203769267
80,Municipalities,2773198,Yes,DCCMun,2007 Dec,KP,T,24.2505182712461,120.733203769267
63,Municipalities,2773198,Yes,DCCMun,2008 Jan,KP,T,24.2505182712461,120.733203769267
67,Municipalities,2773198,Yes,DCCMun,2008 Feb,KP,T,24.2505182712461,120.733203769267
63,Municipalities,2773198,Yes,DCCMun,2008 Mar,KP,T,24.2505182712461,120.733203769267
52,Municipalities,2773198,Yes,DCCMun,2008 Apr,KP,T,24.2505182712461,120.733203769267
36,Municipalities,2773198,Yes,DCCMun,2008 May,KP,T,24.2505182712461,120.733203769267
22,Municipalities,2773198,Yes,DCCMun,2008 Jun,KP,T,24.2505182712461,120.733203769267
22,Municipalities,2773198,Yes,DCCMun,2008 Jul,KP,T,24.2505182712461,120.733203769267
26,Municipalities,2773198,Yes,DCCMun,2008 Aug,KP,T,24.2505182712461,120.733203769267
39,Municipalities,2773198,Yes,DCCMun,2008 Sep,KP,T,24.2505182712461,120.733203769267
50,Municipalities,2773198,Yes,DCCMun,2008 Oct,KP,T,24.2505182712461,120.733203769267
57,Municipalities,2773198,Yes,DCCMun,2008 Nov,KP,T,24.2505182712461,120.733203769267
57,Municipalities,2773198,Yes,DCCMun,2008 Dec,KP,T,24.2505182712461,120.733203769267
60,Municipalities,2773198,Yes,DCCMun,2009 Jan,KP,T,24.2505182712461,120.733203769267
55,Municipalities,2773198,Yes,DCCMun,2009 Feb,KP,T,24.2505182712461,120.733203769267
48,Municipalities,2773198,Yes,DCCMun,2009 Mar,KP,T,24.2505182712461,120.733203769267
48,Municipalities,2773198,Yes,DCCMun,2009 Apr,KP,T,24.2505182712461,120.733203769267
37,Municipalities,2773198,Yes,DCCMun,2009 May,KP,T,24.2505182712461,120.733203769267
28,Municipalities,2773198,Yes,DCCMun,2009 Jun,KP,T,24.2505182712461,120.733203769267
24,Municipalities,2773198,Yes,DCCMun,2009 Jul,KP,T,24.2505182712461,120.733203769267
31,Municipalities,2773198,Yes,DCCMun,2009 Aug,KP,T,24.2505182712461,120.733203769267
38,Municipalities,2773198,Yes,DCCMun,2009 Sep,KP,T,24.2505182712461,120.733203769267
52,Municipalities,2773198,Yes,DCCMun,2009 Oct,KP,T,24.2505182712461,120.733203769267
60,Municipalities,2773198,Yes,DCCMun,2009 Nov,KP,T,24.2505182712461,120.733203769267
68,Municipalities,2773198,Yes,DCCMun,2009 Dec,KP,T,24.2505182712461,120.733203769267
64,Municipalities,2773198,Yes,DCCMun,2010 Jan,KP,T,24.2505182712461,120.733203769267
44,Municipalities,2773198,Yes,DCCMun,2010 Feb,KP,T,24.2505182712461,120.733203769267
48,Municipalities,2773198,Yes,DCCMun,2010 Mar,KP,T,24.2505182712461,120.733203769267
48,Municipalities,2773198,Yes,DCCMun,2010 Apr,KP,T,24.2505182712461,120.733203769267
34,Municipalities,2773198,Yes,DCCMun,2010 May,KP,T,24.2505182712461,120.733203769267
27,Municipalities,2773198,Yes,DCCMun,2010 Jun,KP,T,24.2505182712461,120.733203769267
21,Municipalities,2773198,Yes,DCCMun,2010 Jul,KP,T,24.2505182712461,120.733203769267
24,Municipalities,2773198,Yes,DCCMun,2010 Aug,KP,T,24.2505182712461,120.733203769267
28,Municipalities,2773198,Yes,DCCMun,2010 Sep,KP,T,24.2505182712461,120.733203769267
43,Municipalities,2773198,Yes,DCCMun,2010 Oct,KP,T,24.2505182712461,120.733203769267
60,Municipalities,2773198,Yes,DCCMun,2010 Nov,KP,T,24.2505182712461,120.733203769267
60,Municipalities,2773198,Yes,DCCMun,2010 Dec,KP,T,24.2505182712461,120.733203769267
51,Municipalities,2773198,Yes,DCCMun,2011 Jan,KP,T,24.2505182712461,120.733203769267
72,Municipalities,2773198,Yes,DCCMun,2011 Feb,KP,T,24.2505182712461,120.733203769267
70,Municipalities,2773198,Yes,DCCMun,2011 Mar,KP,T,24.2505182712461,120.733203769267
52,Municipalities,2773198,Yes,DCCMun,2011 Apr,KP,T,24.2505182712461,120.733203769267
35,Municipalities,2773198,Yes,DCCMun,2011 May,KP,T,24.2505182712461,120.733203769267
22,Municipalities,2773198,Yes,DCCMun,2011 Jun,KP,T,24.2505182712461,120.733203769267
21,Municipalities,2773198,Yes,DCCMun,2011 Jul,KP,T,24.2505182712461,120.733203769267
25,Municipalities,2773198,Yes,DCCMun,2011 Aug,KP,T,24.2505182712461,120.733203769267
43,Municipalities,2773198,Yes,DCCMun,2011 Sep,KP,T,24.2505182712461,120.733203769267
51,Municipalities,2773198,Yes,DCCMun,2011 Oct,KP,T,24.2505182712461,120.733203769267
49,Municipalities,2773198,Yes,DCCMun,2011 Nov,KP,T,24.2505182712461,120.733203769267
52,Municipalities,2773198,Yes,DCCMun,2011 Dec,KP,T,24.2505182712461,120.733203769267
54,Municipalities,2773198,Yes,DCCMun,2012 Jan,KP,T,24.2505182712461,120.733203769267
54,Municipalities,2773198,Yes,DCCMun,2012 Feb,KP,T,24.2505182712461,120.733203769267
53,Municipalities,2773198,Yes,DCCMun,2012 Mar,KP,T,24.2505182712461,120.733203769267
33,Municipalities,2773198,Yes,DCCMun,2012 Apr,KP,T,24.2505182712461,120.733203769267
29,Municipalities,2773198,Yes,DCCMun,2012 May,KP,T,24.2505182712461,120.733203769267
21,Municipalities,2773198,Yes,DCCMun,2012 Jun,KP,T,24.2505182712461,120.733203769267
NA,Municipalities,2773198,Yes,DCCMun,2012 Jul,KP,T,24.2505182712461,120.733203769267
23,Municipalities,2773198,Yes,DCCMun,2012 Aug,KP,T,24.2505182712461,120.733203769267
35,Municipalities,2773198,Yes,DCCMun,2012 Sep,KP,T,24.2505182712461,120.733203769267
51,Municipalities,2773198,Yes,DCCMun,2012 Oct,KP,T,24.2505182712461,120.733203769267
51,Municipalities,2773198,Yes,DCCMun,2012 Nov,KP,T,24.2505182712461,120.733203769267
50,Municipalities,2773198,Yes,DCCMun,2012 Dec,KP,T,24.2505182712461,120.733203769267
60,Municipalities,2773198,Yes,DCCMun,2013 Jan,KP,T,24.2505182712461,120.733203769267
54,Municipalities,2773198,Yes,DCCMun,2013 Feb,KP,T,24.2505182712461,120.733203769267
47,Municipalities,2773198,Yes,DCCMun,2013 Mar,KP,T,24.2505182712461,120.733203769267
42,Municipalities,2773198,Yes,DCCMun,2013 Apr,KP,T,24.2505182712461,120.733203769267
26,Municipalities,2773198,Yes,DCCMun,2013 May,KP,T,24.2505182712461,120.733203769267
25,Municipalities,2773198,Yes,DCCMun,2013 Jun,KP,T,24.2505182712461,120.733203769267
21,Municipalities,2773198,Yes,DCCMun,2013 Jul,KP,T,24.2505182712461,120.733203769267
20,Municipalities,2773198,Yes,DCCMun,2013 Aug,KP,T,24.2505182712461,120.733203769267
36,Municipalities,2773198,Yes,DCCMun,2013 Sep,KP,T,24.2505182712461,120.733203769267
45,Municipalities,2773198,Yes,DCCMun,2013 Oct,KP,T,24.2505182712461,120.733203769267
57,Municipalities,2773198,Yes,DCCMun,2013 Nov,KP,T,24.2505182712461,120.733203769267
59,Municipalities,2773198,Yes,DCCMun,2013 Dec,KP,T,24.2505182712461,120.733203769267
54,Municipalities,2773198,Yes,DCCMun,2014 Jan,KP,T,24.2505182712461,120.733203769267
34,Municipalities,2773198,Yes,DCCMun,2014 Feb,KP,T,24.2505182712461,120.733203769267
42,Municipalities,2773198,Yes,DCCMun,2014 Mar,KP,T,24.2505182712461,120.733203769267
36,Municipalities,2773198,Yes,DCCMun,2014 Apr,KP,T,24.2505182712461,120.733203769267
21,Municipalities,2773198,Yes,DCCMun,2014 May,KP,T,24.2505182712461,120.733203769267
12,Municipalities,2773198,Yes,DCCMun,2014 Jun,KP,T,24.2505182712461,120.733203769267
13,Municipalities,2773198,Yes,DCCMun,2014 Jul,KP,T,24.2505182712461,120.733203769267
9,Municipalities,2773198,Yes,DCCMun,2014 Aug,KP,T,24.2505182712461,120.733203769267
19,Municipalities,2773198,Yes,DCCMun,2014 Sep,KP,T,24.2505182712461,120.733203769267
38,Municipalities,2773198,Yes,DCCMun,2014 Oct,KP,T,24.2505182712461,120.733203769267
41,Municipalities,2773198,Yes,DCCMun,2014 Nov,KP,T,24.2505182712461,120.733203769267
49,Municipalities,2773198,Yes,DCCMun,2014 Dec,KP,T,24.2505182712461,120.733203769267
44,Municipalities,2773198,Yes,DCCMun,2015 Jan,KP,T,24.2505182712461,120.733203769267
43,Municipalities,2773198,Yes,DCCMun,2015 Feb,KP,T,24.2505182712461,120.733203769267
36,Municipalities,2773198,Yes,DCCMun,2015 Mar,KP,T,24.2505182712461,120.733203769267
23,Municipalities,2773198,Yes,DCCMun,2015 Apr,KP,T,24.2505182712461,120.733203769267
13,Municipalities,2773198,Yes,DCCMun,2015 May,KP,T,24.2505182712461,120.733203769267
7,Municipalities,2773198,Yes,DCCMun,2015 Jun,KP,T,24.2505182712461,120.733203769267
11,Municipalities,2773198,Yes,DCCMun,2015 Jul,KP,T,24.2505182712461,120.733203769267
11,Municipalities,2773198,Yes,DCCMun,2015 Aug,KP,T,24.2505182712461,120.733203769267
18,Municipalities,2773198,Yes,DCCMun,2015 Sep,KP,T,24.2505182712461,120.733203769267
28,Municipalities,2773198,Yes,DCCMun,2015 Oct,KP,T,24.2505182712461,120.733203769267
31,Municipalities,2773198,Yes,DCCMun,2015 Nov,KP,T,24.2505182712461,120.733203769267
38,Municipalities,2773198,Yes,DCCMun,2015 Dec,KP,T,24.2505182712461,120.733203769267
37,Municipalities,2773198,Yes,DCCMun,2016 Jan,KP,T,24.2505182712461,120.733203769267
41,Municipalities,2773198,Yes,DCCMun,2016 Feb,KP,T,24.2505182712461,120.733203769267
39,Municipalities,2773198,Yes,DCCMun,2016 Mar,KP,T,24.2505182712461,120.733203769267
25,Municipalities,2773198,Yes,DCCMun,2016 Apr,KP,T,24.2505182712461,120.733203769267
17,Municipalities,2773198,Yes,DCCMun,2016 May,KP,T,24.2505182712461,120.733203769267
8,Municipalities,2773198,Yes,DCCMun,2016 Jun,KP,T,24.2505182712461,120.733203769267
11,Municipalities,2773198,Yes,DCCMun,2016 Jul,KP,T,24.2505182712461,120.733203769267
15,Municipalities,2773198,Yes,DCCMun,2016 Aug,KP,T,24.2505182712461,120.733203769267
16,Municipalities,2773198,Yes,DCCMun,2016 Sep,KP,T,24.2505182712461,120.733203769267
28,Municipalities,2773198,Yes,DCCMun,2016 Oct,KP,T,24.2505182712461,120.733203769267
38,Municipalities,2773198,Yes,DCCMun,2016 Nov,KP,T,24.2505182712461,120.733203769267
42,Municipalities,2773198,Yes,DCCMun,2016 Dec,KP,T,24.2505182712461,120.733203769267
43,Municipalities,2773198,Yes,DCCMun,2017 Jan,KP,T,24.2505182712461,120.733203769267
40,Municipalities,2773198,Yes,DCCMun,2017 Feb,KP,T,24.2505182712461,120.733203769267
37,Municipalities,2773198,Yes,DCCMun,2017 Mar,KP,T,24.2505182712461,120.733203769267
26,Municipalities,2773198,Yes,DCCMun,2017 Apr,KP,T,24.2505182712461,120.733203769267
22,Municipalities,2773198,Yes,DCCMun,2017 May,KP,T,24.2505182712461,120.733203769267
9,Municipalities,2773198,Yes,DCCMun,2017 Jun,KP,T,24.2505182712461,120.733203769267
12,Municipalities,2773198,Yes,DCCMun,2017 Jul,KP,T,24.2505182712461,120.733203769267
14,Municipalities,2773198,Yes,DCCMun,2017 Aug,KP,T,24.2505182712461,120.733203769267
20,Municipalities,2773198,Yes,DCCMun,2017 Sep,KP,T,24.2505182712461,120.733203769267
26,Municipalities,2773198,Yes,DCCMun,2017 Oct,KP,T,24.2505182712461,120.733203769267
43,Municipalities,2773198,Yes,DCCMun,2017 Nov,KP,T,24.2505182712461,120.733203769267
40,Municipalities,2773198,Yes,DCCMun,2017 Dec,KP,T,24.2505182712461,120.733203769267
39,Municipalities,2773198,Yes,DCCMun,2018 Jan,KP,T,24.2505182712461,120.733203769267
45,Municipalities,2773198,Yes,DCCMun,2018 Feb,KP,T,24.2505182712461,120.733203769267
33,Municipalities,2773198,Yes,DCCMun,2018 Mar,KP,T,24.2505182712461,120.733203769267
24,Municipalities,2773198,Yes,DCCMun,2018 Apr,KP,T,24.2505182712461,120.733203769267
15,Municipalities,2773198,Yes,DCCMun,2018 May,KP,T,24.2505182712461,120.733203769267
12,Municipalities,2773198,Yes,DCCMun,2018 Jun,KP,T,24.2505182712461,120.733203769267
10,Municipalities,2773198,Yes,DCCMun,2018 Jul,KP,T,24.2505182712461,120.733203769267
7,Municipalities,2773198,Yes,DCCMun,2018 Aug,KP,T,24.2505182712461,120.733203769267
16,Municipalities,2773198,Yes,DCCMun,2018 Sep,KP,T,24.2505182712461,120.733203769267
30,Municipalities,2773198,Yes,DCCMun,2018 Oct,KP,T,24.2505182712461,120.733203769267
35,Municipalities,2773198,Yes,DCCMun,2018 Nov,KP,T,24.2505182712461,120.733203769267
35,Municipalities,2773198,Yes,DCCMun,2018 Dec,KP,T,24.2505182712461,120.733203769267
42,Municipalities,2773198,Yes,DCCMun,2019 Jan,KP,T,24.2505182712461,120.733203769267
30,Municipalities,2773198,Yes,DCCMun,2019 Feb,KP,T,24.2505182712461,120.733203769267
28,Municipalities,2773198,Yes,DCCMun,2019 Mar,KP,T,24.2505182712461,120.733203769267
